AccountID,TransactionAmount,Location,DeviceID,IP Address,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,DayOfWeek,Hour,Month,DaysSinceLastTransaction,TransactionType_Debit,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Cluster,Cluster_PCA
65,-0.9500687145157883,28,568,148,46,-0.4876121484732478,1.33462352074365,-0.2067936485059295,-0.7862416618289311,2,17,7,-474,True,False,True,True,False,False,0,0
296,0.40524506164909385,36,144,150,4,1.4237182648914386,0.7198972200995631,-0.2067936485059295,1.254825329097289,3,17,4,-557,True,True,False,False,False,False,0,0
381,-0.8482831424989566,29,648,155,61,0.9739934617468065,0.2767224452166169,-0.2067936485059295,-0.7216777426046196,3,17,2,-634,True,False,False,False,True,False,0,0
281,3.165788998505457,10,96,550,90,-0.9935525520109589,0.47686589193794743,-0.2067936485059295,-1.2487630054130925,2,16,9,-404,True,False,True,False,False,True,-1,0
217,-0.6746892369421453,9,494,557,23,0.2994062570298583,0.34820224761709206,-0.2067936485059295,2.3996484073568927,4,18,6,-507,True,True,False,False,False,False,0,0
440,0.6438981396259537,21,331,72,79,-1.443277355155591,0.40538608953747224,-0.2067936485059295,-0.9181616891515175,4,16,12,-332,True,False,True,False,False,True,0,0
366,0.08070291297341305,20,149,302,36,0.07454385545754227,0.8485608644204186,-0.2067936485059295,0.4847863023390581,4,17,2,-633,True,True,False,False,False,False,0,0
162,1.417345152029856,38,564,27,75,-1.330846154369433,-0.9813220770317469,-0.2067936485059295,-1.0663399989808098,0,18,6,-497,True,True,False,False,False,True,0,0
198,-0.9776477739144924,15,173,368,64,-0.15031854611477377,0.2767224452166169,-0.2067936485059295,0.7001181647835738,3,16,10,-389,True,False,False,True,False,False,0,0
306,0.18276256259917611,7,152,8,12,-1.387061754762512,-0.7954745907905113,-0.2067936485059295,-1.2544960947814876,0,17,10,-371,True,False,False,False,False,True,0,0
104,0.014581689818756401,8,418,467,61,0.5242686586021743,-1.353017049514218,-0.2067936485059295,0.37739087242644487,1,17,4,-566,True,False,True,True,False,False,0,0
439,-0.919029425304328,21,28,421,86,1.1426402629260435,-1.2815372471137427,-0.2067936485059295,-0.2998546671530776,3,17,3,-606,True,False,True,False,True,False,0,0
436,-0.22571585381169068,33,304,373,59,-0.9935525520109589,0.40538608953747224,-0.2067936485059295,-1.0220905999111474,0,17,4,-560,True,True,False,False,False,True,0,0
296,-0.40482557124824287,28,406,257,3,0.7491310601744904,1.7777982956265963,-0.2067936485059295,-0.63783772057548,4,18,8,-451,True,False,False,False,True,False,0,0
192,-0.8937800255815392,17,651,198,94,0.1869750562437003,-0.9241382351113667,-0.2067936485059295,0.34487687140648976,0,17,1,-644,True,True,False,False,False,False,0,0
244,-0.5463523965601016,20,178,436,66,0.4680530582090954,2.3067488333901127,-0.2067936485059295,-0.88832449729999,1,17,4,-573,False,True,False,False,False,False,-1,0
282,-0.2204741195408811,21,339,437,69,-0.6562589496524849,-0.681106906949751,-0.2067936485059295,0.46791009740937217,0,16,4,-567,True,False,False,True,False,False,0,0
47,1.0673480454246882,40,218,304,85,-0.31896534729401077,0.8199689434602284,-0.2067936485059295,1.0049744227499537,3,16,11,-347,True,False,False,True,False,False,-1,0
466,0.4763682011667454,20,663,413,32,-0.7686901504386429,-0.12356444822604433,-0.2067936485059295,2.371918818126484,0,17,12,-315,True,True,False,False,False,False,-1,0
429,1.962519775895169,20,412,229,36,-0.8811213512248008,-0.9241382351113667,-0.2067936485059295,1.282221599178373,2,16,5,-523,True,True,False,False,False,False,-1,0
260,0.1946164191854513,6,401,559,45,1.6485806664637546,0.11946687993557138,-0.2067936485059295,0.5754491109555409,0,17,11,-364,True,False,False,False,True,False,0,0
312,-0.942017684753434,18,471,193,51,0.4680530582090954,-0.1092684877459493,-0.2067936485059295,-0.1733959458925136,0,17,2,-623,True,False,True,True,False,False,0,0
85,-0.39536989374011583,23,99,164,6,-1.0497681524040379,-0.9527301560715568,-0.2067936485059295,-1.0097526633991984,0,16,6,-504,True,True,False,False,False,True,0,0
138,-0.5851001185227528,30,673,473,35,-1.0497681524040379,2.435412477710968,-0.2067936485059295,0.08042658631870572,0,16,10,-371,True,True,False,True,False,False,-1,0
413,-0.03228558130848222,41,384,121,11,-0.4313965480801688,-0.995618037511842,-0.2067936485059295,-0.3746489202682196,4,16,9,-423,True,False,True,True,False,False,0,0
185,-0.6126449182203405,1,300,17,65,0.5804842589952534,0.04798707753509617,-0.2067936485059295,-0.7716294631212008,0,17,10,-399,True,True,False,True,False,False,0,0
75,1.2135684497894943,16,272,105,93,-1.330846154369433,0.662713378179183,-0.2067936485059295,-0.8490748854702073,4,17,4,-570,True,False,False,False,False,True,0,0
139,-0.7912064804390301,11,383,70,99,-0.4313965480801688,-1.2386493656734576,-0.2067936485059295,-0.3985325193141059,1,16,10,-384,True,False,False,True,False,False,0,0
328,-0.6819865532799391,10,664,62,84,1.3675026644983594,0.662713378179183,-0.2067936485059295,-0.39729154648123316,0,16,1,-658,True,True,False,False,True,False,0,0
434,-0.5435088413674403,42,655,15,89,1.4799338652845175,-1.2815372471137427,-0.2067936485059295,0.42014033532414347,4,16,6,-521,True,False,True,False,True,False,0,0
53,-0.9034412612963647,26,571,110,78,-1.0497681524040379,0.8199689434602284,-0.2067936485059295,-0.9408709791943961,4,16,11,-360,True,True,False,False,False,True,0,0
295,-0.9383176370328625,1,276,298,4,0.7491310601744904,0.6341214572189929,-0.2067936485059295,1.4549604023260272,0,16,9,-413,True,True,False,False,False,False,0,0
105,5.249977915921802,35,421,492,81,0.5804842589952534,1.692022532746026,-0.2067936485059295,-0.7380719167645119,2,16,3,-614,True,False,True,True,False,False,-1,0
169,-0.9302666072705078,36,669,112,95,1.1426402629260435,2.335340754350303,-0.2067936485059295,1.9946143610575204,3,17,12,-319,True,False,False,False,False,False,-1,0
487,-0.9610660785741537,20,579,442,22,-0.9935525520109589,-1.0813938003924122,-0.2067936485059295,-0.5938601048121906,0,17,5,-553,True,True,False,True,False,False,0,0
229,1.391958713502602,35,457,443,73,0.07454385545754227,-0.8240665117507014,-0.2067936485059295,-0.3924532908291036,4,16,9,-409,True,False,True,True,False,False,-1,0
154,3.3379439966153797,15,302,329,72,0.1307594558506213,0.5054578128981375,-0.2067936485059295,-0.767532201577956,0,16,8,-434,True,False,False,True,False,False,-1,0
437,-0.9285878819158041,15,110,569,98,1.8172274676429916,1.5490629279450756,-0.2067936485059295,-0.5202145207654928,2,17,9,-411,True,False,False,False,True,False,0,0
370,-0.51455939392408,38,275,571,66,-0.15031854611477377,1.992237702828022,-0.2067936485059295,0.4316244620151284,4,16,6,-514,True,True,False,True,False,False,0,0
32,-0.32712456911624205,22,71,480,4,-0.9935525520109589,-1.4530887728748834,-0.2067936485059295,-1.1199095142642987,3,16,3,-585,True,False,False,False,False,True,0,0
371,0.03709031345223281,26,268,521,76,1.7047962668568335,-1.1528736027928874,-0.2067936485059295,0.08038299842994802,1,16,5,-552,True,True,False,False,True,False,0,0
28,-0.9812450425317147,24,591,226,34,0.4680530582090954,0.34820224761709206,-0.2067936485059295,0.6033068998587674,0,16,2,-616,True,False,False,True,False,False,0,0
38,-0.011798280040873669,14,487,42,19,-0.3751809476870898,0.23383456377633172,-0.2067936485059295,0.3199497270238696,3,16,2,-641,True,False,True,True,False,False,0,0
477,-0.9182071924775342,7,224,221,65,0.5242686586021743,0.019395156574906088,-0.2067936485059295,0.8284152693523399,0,17,10,-371,True,True,False,True,False,False,0,0
360,-0.5417958563116201,4,137,525,3,-0.9935525520109589,-1.2672412866336478,-0.2067936485059295,-0.9765079242441838,0,16,7,-483,True,False,True,False,False,True,0,0
336,0.462630061019068,7,453,57,23,-0.8811213512248008,0.24813052425642676,-0.2067936485059295,2.188126639188511,4,17,6,-493,True,False,False,False,False,False,-1,0
344,-0.5692721366069748,5,376,525,52,-0.09410294572169475,-0.7811786303104162,-0.2067936485059295,-0.9683698090137337,2,18,2,-642,True,False,True,False,False,False,0,0
369,0.7507198877068967,23,472,287,24,-0.15031854611477377,0.11946687993557138,-0.2067936485059295,-0.794482336797635,0,18,10,-392,True,False,False,True,False,False,0,0
257,-0.6021957093798377,7,93,246,93,1.3675026644983594,0.04798707753509617,3.1124756489183207,0.8307946552798314,1,17,2,-636,True,False,True,False,False,False,-1,0
454,0.2634784184294204,37,44,566,1,-1.0497681524040379,0.8342649039403235,-0.2067936485059295,-0.8827298635782376,0,16,7,-469,False,True,False,False,False,True,2,0
327,-0.45039097373305825,29,457,381,12,1.3112870641052805,1.5347669674649806,-0.2067936485059295,1.7199850219480335,2,17,9,-425,True,False,False,False,False,False,-1,0
163,1.128193274607419,6,666,476,16,-1.218414953583275,0.37679416857728215,-0.2067936485059295,-1.1607693139846686,1,16,10,-391,True,False,False,False,False,True,0,0
392,0.5798667582393974,2,15,98,6,0.6366998593883324,0.648417417699088,-0.2067936485059295,0.07902920988499584,0,16,7,-476,True,True,False,False,True,False,0,0
190,1.6829948744864411,31,387,417,54,0.7491310601744904,1.5919508093853607,-0.2067936485059295,-0.8206248140785644,2,17,5,-537,True,False,True,False,True,False,-1,0
61,1.9735513996546505,28,399,340,49,-0.4313965480801688,-0.8669543931909865,-0.2067936485059295,1.8013405343179711,3,16,3,-592,False,False,True,False,False,False,-1,0
473,0.780046191862537,7,547,513,10,1.3675026644983594,0.20524264281614163,-0.2067936485059295,-0.1078679651286149,0,16,4,-581,True,False,False,False,True,False,0,0
268,-0.6421082611804465,33,45,162,53,-0.8249057508317219,0.24813052425642676,-0.2067936485059295,-1.1922833575566478,3,16,9,-424,True,False,False,True,False,False,0,0
90,1.1480296415538163,10,440,335,46,1.9858742688222286,-0.6239230650293708,-0.2067936485059295,-0.19244385327972655,1,16,9,-419,True,False,False,False,True,False,0,0
328,-0.5935280049973878,28,81,449,14,1.5361494656775965,-0.42377961830804023,-0.2067936485059295,-0.4601196421355967,4,16,12,-332,True,False,False,False,True,False,0,0
85,-0.8693185989844279,14,90,60,12,0.9739934617468065,0.03369111705500113,-0.2067936485059295,-0.1941771128562182,0,16,3,-602,True,False,False,False,True,False,0,0
323,-0.047222810995233754,36,352,497,45,-0.9373369516178799,-1.295833207593838,-0.2067936485059295,-0.9217435880100363,3,16,3,-606,True,True,False,False,False,True,0,0
265,-0.44216864546512163,37,584,165,99,1.4799338652845175,-0.1092684877459493,-0.2067936485059295,0.2174976764950964,2,16,6,-509,True,False,False,False,True,False,0,0
175,-0.2706645816764108,10,3,516,87,-0.2627497469009318,0.04798707753509617,-0.2067936485059295,0.40637425445700825,0,16,11,-343,False,True,False,True,False,False,1,0
318,-0.564441518749562,28,238,132,59,-1.330846154369433,0.333906287136997,-0.2067936485059295,-1.1003565001661852,0,16,8,-441,True,False,False,False,False,True,0,0
67,-0.4804024719110268,9,0,504,13,-0.15031854611477377,2.4211165172308733,-0.2067936485059295,2.2691360124418414,2,16,11,-355,False,True,False,False,False,False,-1,0
260,-0.5235696953176939,0,189,472,6,-1.387061754762512,0.5626416548185177,-0.2067936485059295,-1.0889236533443274,0,16,7,-476,True,False,True,False,False,True,0,0
13,1.1841051068293882,1,242,223,72,1.0864246625329645,-0.38089173686775507,-0.2067936485059295,-1.0457101076310298,2,17,5,-551,True,False,False,False,False,False,0,0
312,3.751253030883659,12,111,494,12,-0.20653414650785276,2.5354842010716334,-0.2067936485059295,2.111035047936481,0,16,11,-350,True,True,False,False,False,False,-1,0
129,-0.3067057872508662,28,83,165,99,-0.7124745500455638,-1.1957614842331725,-0.2067936485059295,0.8626804779029811,0,16,7,-483,True,False,True,False,False,False,0,0
229,-0.6964784068521772,31,431,292,41,0.6929154597814113,-0.8955463141511766,-0.2067936485059295,1.5318955899772204,0,17,12,-315,True,True,False,False,False,False,0,0
405,-0.007173220390159255,23,430,103,94,0.8053466605675694,-1.1957614842331725,-0.2067936485059295,0.29905318035462936,3,18,11,-347,True,False,False,False,True,False,0,0
482,-0.915980311904968,2,391,95,48,-0.03788734532861574,-0.29511597398718487,-0.2067936485059295,-1.18794251663505,0,17,11,-364,True,False,False,False,False,False,0,0
325,-0.6356674373705629,31,153,59,77,-1.0497681524040379,0.5626416548185177,-0.2067936485059295,-1.0233982365738852,3,16,10,-375,False,False,False,False,False,True,2,0
20,-0.4020505354578143,31,104,208,97,0.7491310601744904,0.34820224761709206,-0.2067936485059295,0.8504579210965678,0,17,7,-490,True,True,False,True,False,False,0,0
186,-0.972577338149265,10,467,258,83,-0.3751809476870898,0.40538608953747224,-0.2067936485059295,0.8277819629686219,1,17,5,-524,False,False,True,True,False,False,1,0
337,-0.6888042338021031,27,372,508,19,0.7491310601744904,-0.35229981590756504,-0.2067936485059295,0.5302125744051844,0,17,3,-602,True,True,False,False,True,False,0,0
88,-0.747696660021199,20,269,179,50,1.2550714637122016,-0.7096988279099411,-0.2067936485059295,-0.8774377810843342,0,17,5,-525,True,False,True,False,True,False,0,0
451,-0.6733873682997219,35,19,121,66,-0.9935525520109589,0.5769376152986128,-0.2067936485059295,-0.8765608953222632,0,18,7,-483,True,False,False,False,False,True,0,0
318,-0.7645866926715854,12,265,522,2,0.2431906566367793,-0.7382907488701311,-0.2067936485059295,0.29483541111893613,3,17,11,-347,True,False,True,True,False,False,0,0
133,-0.8836734137522004,41,660,301,44,0.41183745781601633,0.7056012596194681,-0.2067936485059295,0.8674084818364878,3,16,5,-536,True,True,False,True,False,False,0,0
275,-0.6791429980872776,39,18,575,3,-0.2627497469009318,-1.052801879432222,-0.2067936485059295,-0.9851331982313402,1,16,5,-545,True,False,False,False,False,False,0,0
208,-0.595240990053208,19,266,18,46,0.6366998593883324,1.7777982956265963,-0.2067936485059295,-0.29605995683768194,4,18,8,-437,True,False,True,True,False,False,0,0
247,0.44310203138271864,29,127,386,53,-1.443277355155591,1.8349821375469764,-0.2067936485059295,-1.189209129402486,0,17,12,-315,True,False,False,False,False,True,0,0
114,-0.5613924053502023,38,644,551,0,-1.105983752797117,0.04798707753509617,-0.2067936485059295,-0.8312679509158669,1,16,5,-538,False,False,True,False,False,True,2,0
129,-0.2576458952521779,41,7,234,87,0.2431906566367793,-0.666810946469656,-0.2067936485059295,-0.5120071777117213,2,16,8,-439,True,False,True,True,False,False,0,0
261,-0.27974340247225743,41,36,464,20,-1.274630553976354,0.2910184056967119,-0.2067936485059295,-0.8390958229380989,0,16,6,-518,False,False,True,False,False,True,2,0
322,-0.9979637766765191,8,522,330,16,1.9858742688222286,2.335340754350303,6.431744946342571,0.6623761811061241,3,18,12,-326,True,True,False,False,True,False,-1,-1
406,1.8110918969606697,7,55,152,41,-0.8811213512248008,1.2774396788232698,-0.2067936485059295,0.6323543817257394,2,16,5,-523,True,False,False,False,False,False,-1,0
37,0.4069237870037976,8,666,291,14,-0.5438277488663268,-0.7525867093502262,-0.2067936485059295,0.7237145965623489,2,16,10,-390,True,False,True,True,False,False,0,0
289,-0.5691693575036256,5,279,131,5,1.2550714637122016,1.9779417423479269,-0.2067936485059295,0.3917851316903854,0,16,5,-539,True,True,False,False,True,False,0,0
302,-0.32455509153251183,22,572,577,87,0.9177778613537274,0.41968205001756725,-0.2067936485059295,0.6481639653775843,0,17,5,-532,False,True,False,False,False,False,1,0
281,-0.10005127011672645,24,14,501,16,-1.0497681524040379,0.7341931805796582,-0.2067936485059295,-1.2762438872782358,0,18,6,-497,True,False,False,False,False,True,0,0
143,-0.3519971121267503,17,583,140,95,-1.218414953583275,0.14805880089576146,4.772110297630446,-1.2292971670924948,1,16,9,-419,True,False,True,False,False,True,-1,2
126,-0.5489903935460646,34,50,409,27,-0.2627497469009318,1.4346952441043153,-0.2067936485059295,1.9353938041962395,2,18,3,-586,False,False,True,False,False,False,-1,0
288,1.4223128086917345,30,556,472,73,-0.03788734532861574,-1.353017049514218,-0.2067936485059295,0.7722125327891809,4,17,5,-528,True,True,False,False,False,False,-1,0
19,0.1926293565207,25,42,515,34,-0.15031854611477377,0.333906287136997,-0.2067936485059295,-1.13035009561855,0,17,4,-574,True,False,False,False,False,False,0,0
226,0.7182759507496634,42,652,38,62,1.5923650660706756,0.333906287136997,-0.2067936485059295,0.05570712540604991,0,17,10,-371,True,True,False,False,True,False,0,0
51,-0.2907065068295062,39,108,359,49,-0.9935525520109589,0.11946687993557138,-0.2067936485059295,0.6489895712705285,3,18,12,-326,True,True,False,True,False,False,0,0
396,0.22894463970408674,7,453,71,77,0.35562185742293734,0.37679416857728215,-0.2067936485059295,0.7705895249313122,1,17,10,-391,True,False,False,True,False,False,0,0
206,-0.3510721001966074,21,585,294,42,0.07454385545754227,0.34820224761709206,-0.2067936485059295,0.25302693381971747,1,17,7,-468,True,False,False,False,False,False,0,0
175,-0.22948442093449495,33,82,588,75,1.9858742688222286,1.2059598764227946,-0.2067936485059295,-0.6545575219043286,0,16,9,-427,True,True,False,False,True,False,0,0
134,1.5132037957535502,40,559,299,25,0.7491310601744904,-1.038505918952127,-0.2067936485059295,1.7412943715637454,0,16,6,-504,False,True,False,False,False,False,-1,0
28,0.3177800446989184,29,266,12,18,1.0864246625329645,-0.8383624722307964,-0.2067936485059295,0.5080750549030715,1,18,9,-405,False,False,False,False,False,False,1,0
208,-0.19035984225956334,9,587,357,13,0.7491310601744904,0.062283038015191215,-0.2067936485059295,-0.1875748297061208,0,16,3,-602,True,False,True,True,False,False,0,0
416,-0.1891264930193729,35,436,373,7,-1.49949295554867,2.1637892285891622,-0.2067936485059295,-0.9706184312749513,0,16,11,-350,False,False,False,False,False,True,-1,0
395,-0.55693864420507,37,28,520,96,-1.218414953583275,0.8628568249005136,-0.2067936485059295,-0.9836255700790073,4,17,2,-619,True,False,False,False,False,True,0,0
489,-0.733478884057892,9,431,401,99,0.9177778613537274,-0.40948365782794516,6.431744946342571,-0.8626589228019416,0,18,5,-539,True,True,False,False,True,False,-1,0
297,-0.35648513297299905,28,148,285,87,1.9858742688222286,2.1066053866687824,-0.2067936485059295,-0.5601794867695967,1,16,10,-377,True,True,False,False,True,False,0,0
429,1.0955095197423712,18,135,428,34,-0.8811213512248008,-0.8383624722307964,-0.2067936485059295,0.9774140570876635,1,17,11,-349,True,True,False,True,False,False,0,0
270,1.6363674212670172,0,214,39,35,0.8053466605675694,-1.1671695632729824,-0.2067936485059295,0.22134623067307557,0,16,8,-455,False,False,True,False,False,False,-1,0
360,-0.10628653571991167,12,217,569,30,1.5361494656775965,-0.2808200135070898,-0.2067936485059295,0.6570533306907445,1,17,9,-405,True,False,False,False,True,False,0,0
475,-0.49400357325423855,23,581,188,56,0.018328255064463266,0.34820224761709206,-0.2067936485059295,-0.11707270163690615,4,17,3,-584,True,False,False,True,False,False,0,0
314,2.224640749136764,5,18,389,17,0.4680530582090954,1.8778700189872617,-0.2067936485059295,0.11917621942450057,0,17,12,-329,True,True,False,False,True,False,-1,0
231,-1.0020064214082547,27,640,252,1,-0.6000433492594058,-0.42377961830804023,-0.2067936485059295,-0.46697832463132893,4,16,10,-388,True,True,False,True,False,False,0,0
329,-0.6114800883823827,11,77,300,69,0.6929154597814113,0.1623547613758565,-0.2067936485059295,0.7394421324235907,4,16,6,-493,True,False,False,True,False,False,0,0
258,2.7377140330560077,7,228,201,4,-1.162199353190196,0.39109012905737717,-0.2067936485059295,-1.0308312536038393,0,16,3,-588,True,False,True,False,False,True,3,0
263,-0.6093902466142822,40,430,135,10,-0.8249057508317219,0.04798707753509617,-0.2067936485059295,-0.4304850057671208,4,18,2,-640,True,True,False,True,False,False,0,0
484,-0.65159819838969,41,263,131,78,0.7491310601744904,-1.2529453261535526,-0.2067936485059295,-1.2230846109477624,3,16,6,-501,True,False,True,False,False,False,0,0
226,-0.6224089330385151,33,371,315,32,0.4680530582090954,-0.8955463141511766,-0.2067936485059295,-0.31207209597257823,1,18,1,-657,True,False,False,False,True,False,0,0
194,0.48116455932304186,30,674,539,24,1.2550714637122016,1.8206861770668814,-0.2067936485059295,0.06272733948953213,3,18,8,-438,True,False,False,False,True,False,-1,0
180,1.300827908532971,15,15,447,14,-0.9935525520109589,2.392524596270683,-0.2067936485059295,-1.1503389886042428,0,18,5,-553,True,False,True,True,False,False,-1,0
352,-0.00546023533433913,19,603,395,84,-0.5438277488663268,1.8349821375469764,-0.2067936485059295,0.5908766595823898,0,16,5,-539,True,True,False,False,False,False,0,0
438,0.005126012310629153,4,523,43,33,-0.4876121484732478,-0.5095553811886104,-0.2067936485059295,0.12844505576920054,0,16,1,-658,False,True,False,True,False,False,1,0
493,0.5616063375443547,10,650,477,67,-1.162199353190196,-1.0813938003924122,-0.2067936485059295,-0.7997410873766058,0,16,5,-539,False,True,False,False,False,True,2,0
281,-0.675168872757775,19,138,43,37,0.2994062570298583,-0.1378604087061394,-0.2067936485059295,-1.1950550344829605,0,17,1,-644,True,False,False,True,False,False,0,0
470,-0.7271408393513575,42,497,10,73,1.1988558633191224,0.662713378179183,-0.2067936485059295,-0.7539532922331343,2,16,7,-488,True,False,False,False,True,False,0,0
215,-0.7462920122754265,33,260,164,54,-0.31896534729401077,0.7198972200995631,-0.2067936485059295,0.3430205401440935,0,16,2,-637,True,True,False,True,False,False,0,0
447,1.6475360838309645,29,100,184,53,1.7047962668568335,-0.18074829014642452,-0.2067936485059295,0.6664760066428252,0,16,7,-490,False,False,True,False,True,False,-1,0
352,0.3041789433557065,31,446,311,57,-0.15031854611477377,0.21953860329623667,-0.2067936485059295,0.10616395263353195,1,16,1,-650,True,False,True,True,False,False,0,0
78,-0.45340582743130164,34,122,513,24,-0.5438277488663268,-0.19504425062651956,-0.2067936485059295,1.237290177849322,4,17,11,-346,True,False,True,False,False,False,0,0
487,-0.9705902754845135,20,306,567,69,-0.6000433492594058,0.4339780104976623,-0.2067936485059295,0.4878477105259381,1,16,2,-615,True,False,False,True,False,False,0,0
415,-0.22201580609111926,16,157,482,18,0.5804842589952534,0.3624982080971871,-0.2067936485059295,-0.6289483552623197,2,17,9,-411,False,True,False,False,True,False,1,0
38,3.2202961829816528,2,76,356,59,0.8615622609606484,0.5626416548185177,-0.2067936485059295,1.1014574965123476,0,17,11,-357,False,True,False,True,False,False,-1,0
346,-0.7033646067765741,0,257,329,14,0.5242686586021743,-0.06638060630566417,-0.2067936485059295,-0.7917568117535367,2,16,2,-628,True,True,False,True,False,False,0,0
68,-0.012414954660968742,31,429,470,46,1.3112870641052805,0.47686589193794743,-0.2067936485059295,0.578833582317921,0,17,11,-357,True,True,False,False,True,False,0,0
269,-0.5525191427610541,24,531,348,59,-1.443277355155591,-0.09497252726585426,-0.2067936485059295,-1.243401695095868,2,18,10,-390,True,False,True,False,False,True,0,0
276,-0.1594233321514519,7,575,283,2,-0.4876121484732478,-1.2243534051933627,-0.2067936485059295,1.2531151454619047,2,17,12,-334,True,False,True,False,False,False,0,0
475,-0.8476664678788614,34,532,372,38,1.8172274676429916,-1.2100574447132675,-0.2067936485059295,0.6763396894693979,0,16,9,-413,False,False,False,False,True,False,1,0
120,-0.9462316279907514,14,520,290,26,-0.6000433492594058,1.9779417423479269,-0.2067936485059295,1.148619592148422,1,16,12,-314,True,True,False,True,False,False,0,0
70,-0.7684922985988553,4,135,320,95,-1.330846154369433,-1.4102008914345983,-0.2067936485059295,-0.9704440797199196,4,17,3,-605,True,True,False,False,False,True,0,0
91,-0.778941507439358,22,284,129,65,-0.3751809476870898,2.006533663308117,-0.2067936485059295,1.6693205112505871,2,16,9,-418,True,False,False,False,False,False,0,0
402,1.341939549872654,12,278,197,33,-1.274630553976354,-0.2808200135070898,-0.2067936485059295,-1.268013468283357,4,17,1,-668,True,False,False,False,False,True,0,0
489,1.5329031238954816,13,30,389,74,-0.9373369516178799,1.5919508093853607,-0.2067936485059295,-1.2701338908717572,3,17,8,-459,True,False,True,False,False,True,0,0
117,-0.8324551605831787,25,78,415,42,0.7491310601744904,0.5769376152986128,-0.2067936485059295,0.5182694928855132,0,16,12,-336,True,False,False,True,False,False,0,0
267,-0.8343737038456972,21,358,200,7,-0.9935525520109589,0.37679416857728215,-0.2067936485059295,-1.1910167447892117,1,16,4,-559,True,True,False,False,False,True,0,0
231,-0.6513583804818752,2,588,480,36,1.2550714637122016,0.34820224761709206,-0.2067936485059295,0.6161781470096368,2,17,4,-572,True,False,True,False,True,False,0,0
260,1.0740972065446197,11,209,116,44,-1.387061754762512,2.321044793870208,4.772110297630446,-1.075457559711585,2,18,10,-383,True,False,False,False,False,True,-1,-1
303,-0.26710157276030494,5,214,129,1,0.1869750562437003,-1.0813938003924122,-0.2067936485059295,0.7433855543594547,4,16,11,-360,True,False,False,False,False,False,0,0
429,-0.3730668283133379,27,484,466,98,0.5242686586021743,0.04798707753509617,-0.2067936485059295,-0.009549072051475477,4,16,2,-633,True,True,False,False,True,False,0,0
286,-0.6991506635392567,30,415,265,10,0.35562185742293734,-0.32370789494737495,-0.2067936485059295,-0.595642080264353,0,17,8,-448,True,False,True,True,False,False,0,0
20,-0.07425371517607526,26,304,38,41,0.9739934617468065,-0.18074829014642452,-0.2067936485059295,-0.855584864855876,0,18,9,-413,False,True,False,False,True,False,1,0
493,0.2713238899850766,25,236,121,38,1.3112870641052805,2.078013465708592,-0.2067936485059295,0.6755704914324934,0,17,1,-644,True,True,False,False,True,False,-1,0
146,-0.9887821767773233,11,223,253,62,1.1988558633191224,-0.9098422746312717,-0.2067936485059295,-0.15320962541068175,0,16,8,-441,True,False,True,False,True,False,0,0
198,1.3694500898691255,1,269,190,79,1.3112870641052805,-0.40948365782794516,-0.2067936485059295,-0.7943977250135755,3,16,5,-543,True,False,True,False,True,False,0,0
72,-0.9597642099317304,29,610,380,58,-1.49949295554867,-0.4523715392682303,-0.2067936485059295,-0.8088842880419446,2,16,9,-418,True,False,False,False,False,True,0,0
412,0.01564374055336489,18,121,552,13,1.9858742688222286,0.2624264847365218,6.431744946342571,-0.3173436665188307,2,17,10,-383,True,False,True,False,True,False,-1,0
180,0.497266618847751,36,546,117,18,-1.218414953583275,0.23383456377633172,-0.2067936485059295,-0.8522798772906429,0,17,10,-385,True,True,False,False,False,True,0,0
175,1.1179153642724984,38,158,320,4,-0.9935525520109589,1.8492780980270715,-0.2067936485059295,-1.1288834913615184,1,17,8,-454,True,False,False,False,False,True,0,0
61,0.5064139590458305,14,38,244,14,-0.5438277488663268,1.649134651305741,3.1124756489183207,1.805142936613736,0,16,11,-350,True,False,False,False,False,False,-1,0
296,-0.8023066236007446,13,114,117,34,-1.0497681524040379,-1.1957614842331725,-0.2067936485059295,-0.9148541375928279,4,17,11,-346,True,False,False,False,False,True,0,0
216,0.1687503448425676,18,126,82,24,-0.03788734532861574,-0.4523715392682303,-0.2067936485059295,0.5368610094374959,4,18,11,-367,True,False,False,False,False,False,0,0
34,-0.7730488388473369,29,395,188,99,0.8053466605675694,-0.9527301560715568,-0.2067936485059295,1.0648308499884092,0,16,2,-630,False,False,True,True,False,False,1,0
366,-0.9938526125425509,9,177,311,53,1.0302090621398854,-1.1957614842331725,-0.2067936485059295,0.3516458141312497,4,16,2,-626,True,False,True,False,True,False,0,0
393,-0.312221599130607,41,600,31,12,1.1426402629260435,2.278156912429923,-0.2067936485059295,-0.289711509039763,0,18,11,-343,True,False,False,False,True,False,0,0
211,0.4300148255562529,8,111,497,54,0.8615622609606484,-1.038505918952127,-0.2067936485059295,-1.205467411909192,1,18,7,-468,True,False,False,True,False,False,0,0
459,-0.8967606195786663,7,407,405,12,0.5242686586021743,0.7484891410597533,-0.2067936485059295,-0.08170241190657869,1,17,3,-587,False,False,True,False,True,False,1,0
217,-0.7160064364885267,33,388,213,53,-0.9373369516178799,-0.20934021110661458,-0.2067936485059295,-1.2480835471471603,1,17,2,-629,False,True,False,False,False,True,2,0
